p147,850049,594729,4
p148,901514,652113,4
p149,826740,617100,4
p150,864116,598962,4
p151,830754,656445,4
p152,816172,642632,4
p153,875320,588946,4
p154,836090,553666,4
p155,665898,98088,10
p156,834141,639092,4
p157,858997,628120,4
p158,819923,617399,4
p159,812780,635276,4
p160,808308,627973,4
p161,868777,586944,4
p162,848355,652762,4
p163,853192,621237,4
p164,769703,672760,4
p165,659128,142611,10
p166,767435,659742,4
p167,795478,653018,4
p168,867257,713816,4
p169,822799,582231,4
p170,795493,623079,4
p171,894097,564130,4
p172,836258,638770,4
p173,725411,693316,13
p174,824187,721313,4
p175,835113,638129,4
p176,874788,594226,4
p177,811045,640408,4
p178,806425,629019,4
p179,817577,599782,4
p180,829553,641233,4
p181,780758,698302,4
p182,835775,635385,4
p183,836176,639066,4
p184,814374,659984,4
p185,787165,670018,4
p186,765298,632123,4
p187,814905,686125,4
p188,830536,651952,4
p189,837750,634132,4
p190,819893,646919,4
p191,803133,663437,4
p192,706472,171207,10
p193,869331,617053,4
p194,847430,623157,4
p195,810547,597362,4
p196,887955,652980,4
p197,856277,650393,4
p198,945668,662295,4
p199,910884,606259,4
p200,823954,581126,4
p201,780635,613287,4
p202,827314,657722,4
p203,874290,682154,4
p204,801009,632553,4
p205,758093,635151,4
p206,834477,615434,4
p207,778438,668842,4
p208,851028,601248,4
p209,847403,680628,4
p210,809226,590160,4
p211,847930,639549,4
p212,831541,638580,4
p213,818121,643361,4
p214,880168,671935,4
p215,815109,645044,4
p216,765957,654001,4
p217,917544,625573,4
p218,783878,625178,4
p219,889986,596630,4
p220,786184,663836,4
p221,918549,595580,4
p222,873325,661718,4
p223,836224,622436,4
p224,881118,595784,4
p225,854502,597915,4
p226,877342,656313,4
p227,849343,644126,4
p228,796153,621598,4
p229,806313,641996,4
p230,847671,637692,4
p231,869123,660870,4
p232,848927,645583,4
p233,800992,654397,4
p234,877837,634860,4
p235,836202,600653,4
p236,803719,688801,4
p237,812864,648497,4
p238,871038,632419,4
p239,848660,637062,4
p240,870340,608506,4
p241,839706,604004,4
p242,773106,587731,4
p243,838636,638170,4
p244,833424,637495,4
p245,803393,632114,4
p246,806771,696582,4
p247,837422,684164,4
p248,808230,615889,4
p249,839817,657140,4
p250,836065,643735,4
p251,832197,640740,4
p252,826449,642156,4
p253,864411,657059,4
p254,859075,596485,4
p255,821763,646463,4
p256,752624,684688,4
p257,761780,639502,4
p258,814196,638101,4
p259,837052,638157,4
p260,897135,678084,4
p261,839617,656945,4
p262,818902,650155,4
p263,840603,639421,4
p264,788208,596833,4
p265,830238,629304,4
p266,961248,667934,4
p267,821180,615439,4
p268,865014,601082,4
p269,812456,609760,4
p270,850548,639470,4
p271,846404,608400,4
p272,844405,710620,4
p273,834271,681372,4
p274,892746,564842,4
p275,832917,653009,4
p276,815156,643108,4
p277,862657,628917,4
p278,736311,562847,5
p279,836640,689624,4
p280,828915,641716,4
p281,827016,648159,4
p282,717529,589445,5
p283,828640,621078,4
p284,825800,639916,4
p285,867216,629792,4
p286,788063,640066,4
p287,804909,659876,4
p288,828224,658191,4
p289,865774,654156,4
p290,831381,628919,4
p291,831414,641690,4
p292,808631,648619,4
p293,789304,619247,4
p294,845460,690530,4
p295,836208,638514,4
p296,868895,604801,4
p297,808291,631630,4
p298,894943,635233,4
p299,864186,639299,4
p300,841314,705207,4
p301,623573,252933,11
p302,551501,163944,11
p303,542414,323445,11
p304,543918,261399,11
p305,569298,222324,11
p306,617516,155138,10
p307,647531,141172,10
p308,599902,344442,7
p309,595923,301961,11
p310,561290,237997,11
p311,557171,300772,11
p312,515461,280908,11
p313,593235,212579,11
p314,599791,239507,11
p315,604067,254704,11
p316,602097,293208,11
p317,528532,271983,11
p318,612097,204266,11
p319,539684,261404,11
p320,490360,160125,14
p321,624439,284325,11
p322,531766,227178,11
p323,564691,253901,11
p324,503485,225519,11
p325,582912,368192,7
p326,570399,302552,11
p327,554412,259217,11
p328,565947,253914,11
p329,544626,261639,11
p330,573542,228366,11
p331,589472,240707,11
p332,621853,235743,11
p333,583727,240847,11
p334,512999,279524,11
p335,590219,205918,11
p336,557291,235283,11
p337,562609,261858,11
p338,573223,256679,11
p339,577033,261125,11
p340,618685,246895,11
p341,563806,242703,11
p342,572797,264895,11
p343,537958,171180,11
p344,564558,251534,11
p345,578430,260413,11
p346,495770,314954,11
p347,551139,304558,11
p348,654533,234925,11
p349,574254,246150,11
p350,546542,224111,11
p351,560338,216298,11
p352,676848,196504,10
p353,562287,210155,11
p354,589172,296436,11
p355,600350,211786,11
p356,531053,241400,11
p357,528764,238969,11
p358,555973,241310,11
p359,543279,201456,11
p360,569679,227969,11
p361,486998,186575,14
p362,493599,274738,11
p363,526990,234634,11
p364,578346,257049,11
p365,579387,214941,11
p366,560117,210841,11
p367,629472,276224,11
p368,565964,245190,11
p369,527110,273244,11
p370,545421,190964,11
p371,560155,172391,11
p372,561378,248389,11
p373,652718,214098,11
p374,577674,230794,11
p375,564281,248028,11
p376,537828,245621,11
p377,559807,248525,11
p378,565040,265155,11
p379,559796,237778,11
p380,567364,284685,11
p381,641053,302784,11
p382,535370,222161,11
p383,491034,294190,11
p384,578789,227708,11
p385,493843,284614,11
p386,577923,208670,11
p387,601465,233213,11
p388,582776,232737,11
p389,597019,238045,11
p390,547708,261848,11
p391,517797,231794,11
p392,557925,315216,11
p393,547397,204912,11
p394,567028,240598,11
p395,573124,241739,11
p396,589736,306268,11
p397,568682,234935,11
p398,655580,263955,11
p399,479452,292158,11
p400,570515,250347,11
p401,558916,242376,11
p402,540452,314834,11
p403,647754,219941,11
p404,566630,249854,11
p405,542945,138182,11
p406,553960,261006,11
p407,569226,276648,11
p408,564946,247303,11
p409,580188,355722,7
p410,526519,171753,11
p411,587283,244407,11
p412,552210,250433,11
p413,611343,258279,11
p414,561853,312878,11
p415,584508,218932,11
p416,569499,258173,11
p417,596805,276457,11
p418,535593,143445,11
p419,541643,260772,11
p420,561550,249062,11
p421,486280,298784,11
p422,500130,217874,11
p423,581491,248451,11
p424,540572,254309,11
p425,587211,212643,11
p426,635603,258029,11
p427,571211,249486,11
p428,557092,237979,11
p429,608511,224883,11
p430,450541,268972,14
p431,662544,262982,11
p432,632742,204460,11
p433,668355,167208,10
p434,560443,253200,11
p435,511472,197858,11
p436,550115,259569,11
p437,515463,270311,11
p438,545539,195363,11
p439,590449,254253,11
p440,570787,246876,11
p441,628713,228930,11
p442,556580,229133,11
p443,593632,266999,11
p444,526382,240215,11
p445,461510,212553,14
p446,550952,216322,11
p447,644419,196985,11
p448,655814,200692,10
p449,576564,168998,11
p450,568570,254388,11
p451,544728,151536,11
p452,552544,258173,11
p453,582510,232791,11
p454,576350,289752,11
p455,595209,248589,11
p456,567870,284151,11
p457,509669,309353,11
p458,557305,245969,11
p459,543639,242836,11
p460,582187,245841,11
p461,561214,239273,11
p462,603094,315792,11
p463,572393,258106,11
p464,563936,163930,11
p465,627272,253882,11
p466,568248,211315,11
p467,454114,291335,14
p468,580020,185292,11
p469,542857,258775,11
p470,536737,275481,11
p471,604791,256206,11
p472,598596,199243,11
p473,536423,156254,11
p474,674097,262961,11
p475,532044,241957,11
p476,542553,222643,11
p477,538243,205298,11
p478,638901,233978,11
p479,633450,201336,11
p480,564828,185324,11
p481,569149,273951,11
p482,516087,229278,11
p483,640460,282399,11
p484,555527,227043,11
p485,490765,271309,11
p486,590339,151183,10
p487,606457,178066,10
p488,565975,287165,11
p489,579551,211325,11
p490,666462,219600,10
p491,571916,294434,11
p492,515494,253115,11
p493,578997,247283,11
p494,583084,269586,11
p495,569736,251512,11
p496,582050,243429,11
p497,637274,267038,11
p498,581758,242967,11
p499,497313,297574,11
p500,601745,230592,11
p501,564593,278352,11
p502,554695,250159,11
p503,619204,203719,11
p504,542873,281338,11
p505,565013,238020,11
p506,612309,248937,11
p507,629933,177081,10
p508,529425,255876,11
p509,601962,303111,11
p510,534272,194510,11
p511,607232,201813,11
p512,617934,213483,11
p513,559992,244251,11
p514,566515,247483,11
p515,581817,347897,7
p516,600735,234314,11
p517,564311,254362,11
p518,564132,239716,11
p519,561656,242624,11
p520,547473,262112,11
p521,509737,204519,11
p522,581769,191909,11
p523,539373,231216,11
p524,558473,234860,11
p525,459924,277087,14
p526,586499,197457,11
p527,586128,243241,11
p528,601985,250442,11
p529,515475,251181,11
p530,580859,243392,11
p531,577874,256023,11
p532,655529,240291,11
p533,553779,243274,11
p534,512392,202849,11
p535,581035,264175,11
p536,635019,226082,11
p537,618233,210833,11
p538,602261,221960,11
p539,584584,235919,11
p540,662479,223092,10
p541,616652,307558,11
p542,590474,215673,11
p543,561055,225512,11
p544,558663,250565,11
p545,595705,316516,11
p546,589593,241270,11
p547,564408,247897,11
p548,547925,232626,11
p549,525888,230875,11
p550,559240,240249,11
p551,570386,231491,11
p552,561177,247456,11
p553,562305,275914,11
p554,568231,233130,11
p555,526274,305191,11
p556,565846,244841,11
p557,564036,255414,11
p558,528877,273151,11
p559,574944,277533,11
p560,612380,276270,11
p561,591223,320663,11
p562,541329,196623,11
p563,577613,280332,11
p564,626744,239346,11
p565,582718,244124,11
p566,591505,233934,11
p567,551312,227570,11
p568,596206,224820,11
p569,580534,268471,11
p570,529314,224370,11
p571,593206,175998,10
p572,558061,254532,11
p573,613366,287092,11
p574,666984,183146,10
p575,565702,254553,11
p576,538772,246049,11
p577,563724,246984,11
p578,623575,196956,11
p579,500592,285439,11
p580,554520,251229,11
p581,573815,259122,11
p582,571703,282834,11
p583,547746,209518,11
p584,532663,169014,11
p585,542244,254907,11
p586,544774,237828,11
p587,548284,298188,11
p588,577315,265541,11
p589,553770,259089,11
p590,537145,284535,11
p591,648244,253375,11
p592,547437,230967,11
p593,603002,245119,11
p594,591147,239033,11
p595,539114,314805,11
p596,576311,252568,11
p597,545197,218960,11
p598,570793,227019,11
p599,672748,143913,10
p600,529094,226356,11
p601,589826,179519,11
p602,560758,250715,11
p603,561914,247616,11
p604,585992,242098,11
p605,458197,305419,14
p606,560666,209489,11
p607,588776,218486,11
p608,513517,230867,11
p609,546341,266740,11
p610,492744,288489,11
p611,503990,233888,11
p612,560394,218674,11
p613,595703,240879,11
p614,573398,194369,11
p615,551504,163718,11
p616,557729,241086,11
p617,604381,310175,11
p618,256910,767396,0
p619,216249,729239,0
p620,254116,748223,0
p621,200897,724520,0
p622,237599,737826,0
p623,256884,794543,0
p624,259353,675965,0
p625,231574,696781,0
p626,287834,722534,0
p627,673973,147000,10
p628,294847,707911,0
p629,268507,721783,0
p630,275228,692003,0
p631,263839,718176,0
p632,256048,743012,0
p633,171374,680720,0
p634,257301,742004,0
p635,246193,781969,0
p636,254996,718603,0
p637,267628,718046,0
p638,189013,722025,0
p639,250283,811050,0
p640,260461,743971,0
p641,307642,768800,0
p642,252078,721273,0
p643,243511,729025,0
p644,250998,756247,0
p645,305422,749954,0
p646,330971,748510,0
p647,301925,681732,0
p648,258289,747532,0
p649,218066,652984,0
p650,268582,750393,0
p651,309307,676449,0
p652,686589,168480,10
p653,212684,744675,0
p654,256364,741672,0
p655,260803,732103,0
p656,293378,730822,0
p657,242768,720008,0
p658,275500,729880,0
p659,651105,142940,10
p660,241019,755172,0
p661,191241,788512,0
p662,255886,727572,0
p663,315723,708334,0
p664,234688,718141,0
p665,205548,820577,0
p666,210438,672028,0
p667,268715,766646,0
p668,212151,726042,0
p669,299298,716848,0
p670,391506,745793,8
p671,265410,761230,0
p672,767245,217478,9
p673,683960,119495,10
p674,288109,751211,0
p675,790379,124778,10
p676,203861,729571,0
p677,258191,719517,0
p678,276360,722572,0
p679,250153,705149,0
p680,225440,777239,0
p681,263300,708862,0
p682,209638,779903,0
p683,265687,728957,0
p684,219148,671608,0
p685,202313,803556,0
p686,260246,744148,0
p687,353731,733108,0
p688,772586,123935,10
p689,258354,712117,0
p690,344580,833937,0
p691,241344,757443,0
p692,286128,759627,0
p693,255492,699125,0
p694,664295,133073,10
p695,281449,742170,0
p696,244978,741020,0
p697,281490,707769,0
p698,318257,689616,0
p699,318320,785356,0
p700,267996,752791,0
p701,252398,735342,0
p702,169076,696994,0
p703,287127,769241,0
p704,251773,743313,0
p705,233154,798301,0
p706,289447,672315,0
p707,220236,696190,0
p708,180062,750026,0
p709,267928,721904,0
p710,315014,732821,0
p711,253678,781616,0
p712,249508,730021,0
p713,244713,684484,0
p714,213416,797429,0
p715,338623,688123,0
p716,272708,722671,0
p717,269722,735862,0
p718,265363,749935,0
p719,216910,714147,0
p720,211879,702740,0
p721,248415,734706,0
p722,281381,747219,0
p723,258514,721192,0
p724,240833,764794,0
p725,337516,771698,0
p726,211181,778052,0
p727,256102,748634,0
p728,231591,738461,0
p729,216906,697611,0
p730,308119,778435,0
p731,694213,130114,10
p732,235525,775028,0
p733,242177,789274,0
p734,231394,726782,0
p735,240546,720697,0
p736,242380,733130,0
p737,244510,760474,0
p738,252049,733991,0
p739,293158,788965,0
p740,258335,744541,0
p741,229258,799732,0
p742,318118,765932,0
p743,350824,788594,0
p744,269541,749416,0
p745,257595,742375,0
p746,218404,783360,0
p747,714990,176425,10
p748,271398,705520,0
p749,309785,740209,0
p750,293513,791559,0
p751,255953,744136,0
p752,270778,747623,0
p753,229246,721150,0
p754,182210,807220,0
p755,227734,741386,0
p756,297763,743676,0
p757,237737,729221,0
p758,243262,738194,0
p759,266271,753501,0
p760,224714,721683,0
p761,257321,743788,0
p762,245789,757434,0
p763,253157,736045,0
p764,684074,160944,10
p765,241709,731571,0
p766,347019,718343,0
p767,263035,735230,0
p768,247280,711237,0
p769,250639,741372,0
p770,247362,733488,0
p771,211789,695992,0
p772,216664,677522,0
p773,256255,743704,0
p774,237847,719301,0
p775,213313,735806,0
p776,250379,742917,0
p777,328400,743070,0
p778,241569,734125,0
p779,253541,764473,0
p780,269306,729730,0
p781,293363,724986,0
p782,271138,732683,0
p783,213034,772279,0
p784,251371,786651,0
p785,259065,724720,0
p786,253804,742542,0
p787,241020,760596,0
p788,274995,777238,0
p789,261209,724973,0
p790,222553,726944,0
p791,235047,746106,0
p792,215758,708145,0
p793,249252,741243,0
p794,276918,720893,0
p795,257503,742328,0
p796,270830,751681,0
p797,254122,745421,0
p798,244908,754298,0
p799,344753,787896,0
p800,289445,688489,0
p801,255205,736797,0
p802,281555,721941,0
p803,330430,771436,0
p804,253457,777579,0
p805,233496,791806,0
p806,189684,691186,0
p807,266413,660875,0
p808,243837,733540,0
p809,293505,803362,0
p810,260303,727526,0
p811,243491,728002,0
p812,171693,721563,0
p813,202123,744156,0
p814,267285,728779,0
p815,736755,200563,9
p816,298443,770760,0
p817,335331,818733,0
p818,219609,734441,0
p819,347306,800979,0
p820,287334,659858,0
p821,239976,833889,0
p822,224951,722765,0
p823,303315,750320,0
p824,254814,747030,0
p825,269950,727076,0
p826,260040,745439,0
p827,280473,744377,0
p828,244639,720142,0
p829,256956,740965,0
p830,222004,807032,0
p831,249361,748518,0
p832,311037,756570,0
p833,247122,715890,0
p834,208069,655656,0
p835,257453,742650,0
p836,257325,742328,0
p837,253267,789824,0
p838,307281,762811,0
p839,310424,718333,0
p840,255453,741923,0
p841,278992,757790,0
p842,163957,733702,0
p843,267246,751982,0
p844,301060,715198,0
p845,212056,766472,0
p846,259723,732917,0
p847,281780,775943,0
p848,250805,726946,0
p849,241156,739481,0
p850,187608,800179,0
p851,251058,735027,0
p852,292595,740904,0
p853,272074,712177,0
p854,231261,786917,0
p855,281000,740511,0
p856,275058,713887,0
p857,321560,731068,0
p858,283915,688755,0
p859,232840,738833,0
p860,337958,798963,0
p861,337046,820641,0
p862,276394,761048,0
p863,251347,670435,0
p864,271702,753973,0
p865,162224,685200,0
p866,257677,719150,0
p867,260318,711621,0
p868,186264,695907,0
p869,258174,755159,0
p870,242709,757686,0
p871,257254,743080,0
p872,254983,731658,0
p873,265273,716721,0
p874,237449,785652,0
p875,168596,748879,0
p876,238834,696831,0
p877,263109,743333,0
p878,279676,809670,0
p879,171747,777579,0
p880,208417,813898,0
p881,216564,723064,0
p882,242195,689224,0
p883,253534,741025,0
p884,290176,781215,0
p885,309158,699191,0
p886,310940,711293,0
p887,265486,702190,0
p888,260419,741212,0
p889,309129,744956,0
p890,331240,717418,0
p891,226170,738339,0
p892,190767,706219,0
p893,264262,737376,0
p894,318816,748314,0
p895,403394,777748,6
p896,590184,126021,10
p897,262522,730690,0
p898,322898,707331,0
p899,267179,761430,0
p900,309043,753241,0
p901,240893,734383,0
p902,259566,727891,0
p903,274552,718547,0
p904,281005,717468,0
p905,249734,767527,0
p906,285301,711712,0
p907,269005,750467,0
p908,155283,721118,0
p909,276869,731039,0
p910,267975,745703,0
p911,230459,815042,0
p912,235700,742331,0
p913,284567,716939,0
p914,238601,769529,0
p915,217170,824498,0
p916,343775,713900,0
p917,248775,743006,0
p918,683307,150877,10
p919,660134,151166,10
p920,711412,107533,10
p921,257784,742285,0
p922,262725,748061,0
p923,299229,739252,0
p924,258131,750011,0
p925,356321,721316,0
p926,260631,685446,0
p927,324355,769115,0
p928,262464,745474,0
p929,293755,724434,0
p930,276333,734671,0
p931,246185,768526,0
p932,271427,759785,0
p933,581344,385622,7
p934,487508,410130,7
p935,531520,470380,7
p936,542398,407349,7
p937,535553,401850,7
p938,574340,386342,7
p939,489563,423442,7
p940,561517,424497,7
p941,548471,363521,7
p942,551619,407865,7
p943,535637,416695,7
p944,625861,446966,7
p945,512721,297462,11
p946,485787,451234,7
p947,545177,449711,7
p948,557549,430186,7
p949,450504,489695,7
p950,556721,406275,7
p951,596886,406323,7
p952,552270,452067,7
p953,598696,426412,7
p954,553121,424941,7
p955,585213,507300,7
p956,546923,447205,7
p957,524864,524465,7
p958,614862,474016,7
p959,472136,522566,8
p960,548741,424433,7
p961,579708,389172,7
p962,546195,435981,7
p963,473518,431029,7
p964,565818,441463,7
p965,528421,449609,7
p966,627970,406198,7
p967,492513,376096,7
p968,506194,412830,7
p969,585921,420969,7
p970,500095,384331,7
p971,606741,433003,7
p972,588823,391287,7
p973,550666,358776,7
p974,580102,421291,7
p975,540689,483370,7
p976,531336,427371,7
p977,560929,488831,7
p978,528839,404605,7
p979,587670,454726,7
p980,550071,432907,7
p981,545251,423126,7
p982,517722,389497,7
p983,487466,404035,7
p984,534359,410864,7
p985,573525,363494,7
p986,469597,469641,7
p987,444203,433426,7
p988,530126,482570,7
p989,497364,497954,7
p990,539380,452369,7
p991,550207,427844,7
p992,541436,463443,7
p993,555566,402931,7
p994,621264,430161,7
p995,606519,426672,7
p996,556325,411879,7
p997,565035,407936,7
p998,477578,283202,11
p999,637561,412198,7
p1000,494817,482837,7
p1001,583750,440376,7
p1002,619302,407243,7
p1003,539353,414700,7
p1004,491238,477838,7
p1005,559644,393877,7
p1006,551841,449208,7
p1007,543185,449059,7
p1008,557232,385801,7
p1009,542717,485269,7
p1010,628617,470383,7
p1011,546433,433425,7
p1012,658991,173695,10
p1013,575225,471361,7
p1014,540883,388547,7
p1015,536902,487971,7
p1016,669372,510729,5
p1017,579813,431520,7
p1018,638490,472369,7
p1019,521733,288196,11
p1020,474946,400305,7
p1021,492108,415357,7
p1022,647843,471024,7
p1023,509727,402091,7
p1024,557993,414488,7
p1025,540956,440807,7
p1026,539226,362911,7
p1027,561535,422869,7
p1028,532490,498388,7
p1029,555321,411402,7
p1030,502666,515079,7
p1031,448308,360032,3
p1032,742536,166238,10
p1033,546080,441878,7
p1034,594739,460997,7
p1035,550615,457350,7
p1036,552271,443264,7
p1037,603175,429360,7
p1038,551098,430693,7
p1039,538746,399264,7
p1040,500554,486108,7
p1041,567652,460477,7
p1042,670761,411963,7
p1043,475690,420212,7
p1044,555815,431564,7
p1045,544504,435105,7
p1046,559698,403757,7
p1047,540029,431108,7
p1048,550599,427512,7
p1049,523731,404747,7
p1050,552614,405698,7
p1051,569819,389830,7
p1052,605453,254051,11
p1053,561322,473181,7
p1054,547467,428249,7
p1055,575789,337136,7
p1056,552519,443109,7
p1057,626243,434835,7
p1058,549505,426514,7
p1059,492240,539242,7
p1060,560227,441363,7
p1061,561030,439050,7
p1062,498433,386501,7
p1063,571566,348938,7
p1064,531484,418681,7
p1065,571064,421038,7
p1066,511578,477934,7
p1067,614768,433212,7
p1068,575159,355952,7
p1069,546882,491538,7
p1070,658249,458851,7
p1071,544860,415900,7
p1072,563645,483100,7
p1073,509113,433214,7
p1074,599399,491415,7
p1075,546863,446509,7
p1076,527044,345316,7
p1077,588577,360468,7
p1078,559409,434055,7
p1079,596283,479036,7
p1080,499436,442899,7
p1081,613978,292982,11
p1082,456190,480028,7
p1083,519097,500369,7
p1084,595184,437458,7
p1085,525481,408507,7
p1086,510267,426949,7
p1087,547148,435677,7
p1088,513319,442815,7
p1089,587173,449183,7
p1090,549320,462207,7
p1091,561429,432347,7
p1092,491552,413594,7
p1093,495264,466224,7
p1094,579463,437384,7
p1095,535151,429278,7
p1096,538697,483333,7
p1097,511036,447734,7
p1098,594360,367824,7
p1099,536563,392008,7
p1100,560500,439267,7
p1101,490871,511719,7
p1102,528328,432436,7
p1103,565144,416025,7
p1104,525461,390918,7
p1105,546371,432422,7
p1106,538782,473082,7
p1107,611712,395925,7
p1108,484168,387405,7
p1109,551526,457442,7
p1110,489505,420072,7
p1111,600738,463163,7
p1112,589889,475739,7
p1113,514225,536816,7
p1114,578615,447581,7
p1115,553817,402394,7
p1116,461670,393552,7
p1117,597719,429710,7
p1118,505651,444909,7
p1119,516034,402424,7
p1120,546287,438245,7
p1121,596539,376915,7
p1122,554524,405520,7
p1123,568522,412767,7
p1124,589979,394610,7
p1125,517816,430769,7
p1126,566260,366100,7
p1127,599365,369570,7
p1128,437196,403295,3
p1129,475065,455494,7
p1130,562697,439867,7
p1131,474287,414463,7
p1132,517042,433320,7
p1133,526568,428022,7
p1134,539611,398504,7
p1135,569808,385206,7
p1136,539631,417731,7
p1137,536056,433013,7
p1138,550433,455366,7
p1139,499380,378456,7
p1140,556204,478664,7
p1141,563430,421182,7
p1142,545045,424260,7
p1143,553634,447321,7
p1144,535370,426421,7
p1145,562541,424860,7
p1146,613299,443903,7
p1147,542295,448653,7
p1148,514456,471271,7
p1149,511573,356527,7
p1150,511377,447729,7
p1151,479144,530599,8
p1152,537444,434463,7
p1153,538071,476262,7
p1154,561644,437142,7
p1155,541794,440513,7
p1156,574696,453097,7
p1157,535114,427111,7
p1158,568190,462684,7
p1159,551346,418392,7
p1160,570220,437495,7
p1161,496768,392238,7
p1162,603715,446602,7
p1163,562761,451747,7
p1164,591406,478984,7
p1165,567287,446702,7
p1166,503884,445231,7
p1167,488808,432042,7
p1168,590610,363074,7
p1169,502713,461159,7
p1170,537914,440074,7
p1171,541156,470641,7
p1172,545384,440024,7
p1173,546724,436025,7
p1174,553439,391197,7
p1175,459376,417560,7
p1176,543882,433069,7
p1177,541775,426833,7
p1178,587665,442146,7
p1179,546781,435921,7
p1180,649819,402618,7
p1181,589886,417783,7
p1182,555177,411731,7
p1183,545799,434875,7
p1184,537358,433500,7
p1185,474403,396993,7
p1186,614391,432060,7
p1187,525885,408633,7
p1188,540590,500716,7
p1189,539864,439369,7
p1190,517804,430120,7
p1191,615324,459379,7
p1192,604153,425325,7
p1193,538145,455848,7
p1194,540472,433652,7
p1195,534566,419446,7
p1196,489749,431702,7
p1197,554344,507754,7
p1198,536341,503208,7
p1199,535188,533997,7
p1200,544385,417589,7
p1201,551464,437752,7
p1202,539973,435022,7
p1203,528431,548215,7
p1204,637108,97030,10
p1205,508043,396501,7
p1206,544049,438662,7
p1207,518755,455241,7
p1208,543510,406511,7
p1209,465992,427732,7
p1210,497761,545339,7
p1211,503305,541419,7
p1212,546148,439859,7
p1213,544848,453980,7
p1214,530976,510400,7
p1215,476036,495210,7
p1216,511620,442106,7
p1217,549513,426946,7
p1218,546765,437681,7
p1219,635196,471927,7
p1220,490878,419594,7
p1221,587238,408202,7
p1222,518503,427052,7
p1223,533823,438128,7
p1224,550848,429297,7
p1225,555081,374919,7
p1226,589141,508464,7
p1227,502737,414379,7
p1228,506686,362499,7
p1229,548132,443869,7
p1230,491170,526141,7
p1231,689690,171661,10
p1232,537607,467331,7
p1233,528819,423088,7
p1234,552075,458191,7
p1235,488078,386485,7
p1236,477080,439728,7
p1237,553909,418551,7
p1238,639407,453570,7
p1239,546029,436971,7
p1240,575548,403760,7
p1241,540998,509845,7
p1242,497663,411215,7
p1243,550114,413363,7
p1244,536199,410166,7
p1245,593205,453290,7
p1246,605722,365131,7
p1247,549184,442333,7
p1248,523254,437878,7
p1249,535947,444924,7
