p157,8.92996,-4.7527,0
p158,8.75096,1.85807,0
p159,8.42768,1.13994,0
p160,10.6104,-1.65432,0
p161,7.8959,-4.43924,0
p162,8.10868,-0.261993,0
p163,9.52777,-1.32396,0
p164,7.6344,-1.01118,0
p165,6.2777,0.721938,0
p166,9.94383,-6.27115,0
p167,7.85773,-6.72987,0
p168,8.32597,0.399484,0
p169,8.83376,2.33812,0
p170,8.22174,-1.30255,0
p171,5.30873,-1.82709,0
p172,8.86261,-3.06555,0
p173,9.23656,-1.56509,0
p174,9.10141,-1.59429,0
p175,7.06025,-4.17356,0
p176,8.8326,2.07759,0
p177,9.35763,0.653313,0
p178,8.00377,-5.53162,0
p179,9.48813,-4.12359,0
p180,5.33993,-2.42673,0
p181,9.50472,-0.765174,0
p182,9.4976,0.152342,0
p183,9.54728,-2.98279,0
p184,10.0872,0.256121,0
p185,7.93712,-0.396255,0
p186,9.21533,-0.21478,0
p187,7.3464,-3.91658,0
p188,10.1684,-1.56355,0
p189,6.84861,3.28279,0
p190,8.08902,-2.21061,0
p191,8.07584,-3.88074,0
p192,8.675,-2.25913,0
p193,7.00021,-5.68293,0
p194,5.36902,2.33533,0
p195,8.3592,1.96,0
p196,5.93486,4.28185,0
p197,8.37233,-2.23977,0
p198,8.83886,-0.980635,0
p199,9.75976,2.39212,0
p200,8.2301,-6.47759,0
p201,9.57437,0.585527,0
p202,9.45646,-0.560136,0
p203,5.96911,2.77774,0
p204,7.28703,-1.55722,0
p205,9.95839,1.60826,0
p206,5.86939,-0.564397,0
p207,8.62758,-1.08039,0
p208,10.0574,-0.941047,0
p209,8.34141,0.98093,0
p210,11.0024,-3.24136,0
p211,6.11382,-2.79337,0
p212,9.21597,-0.847894,0
p213,10.0438,-3.6277,0
p214,8.48703,2.11388,0
p215,9.50888,-3.43224,0
p216,6.62106,-0.540453,0
p217,7.5937,-6.37405,0
p218,7.1264,-3.25949,0
p219,9.63069,-0.425673,0
p220,9.04671,0.508026,0
p221,5.89178,2.33332,0
p222,8.86143,-2.03025,0
p223,7.08893,0.163472,0
p224,4.38696,-2.79862,0
p225,8.01368,-1.47325,0
p226,9.38482,-2.41798,0
p227,10.6213,-3.13643,0
p228,7.018,-0.437251,0
p229,7.71886,1.02051,0
p230,8.19038,0.803325,0
p231,6.62438,-0.762556,0
p232,8.68288,-4.1316,0
p233,8.35329,-1.97612,0
p234,8.5802,1.87647,0
p235,10.9254,-2.34683,0
p236,6.46345,-2.17743,0
p237,8.43819,-7.39423,0
p238,9.76415,0.383676,0
p239,7.38617,-0.485803,0
p240,9.68972,-0.783077,0
p241,8.22527,0.905327,0
p242,7.60144,1.53806,0
p243,8.90097,-1.73917,0
p244,8.14169,-3.76076,0
p245,7.09209,-2.08074,0
p246,7.79254,-5.3341,0
p247,5.4391,-2.13607,0
p248,7.08447,4.3199,0
p249,7.23809,-0.338019,0
p250,8.49592,-2.45781,0
p251,4.73538,-2.35529,0
p252,9.19498,-4.00992,0
p253,7.30019,-7.69963,0
p254,9.19646,-4.07159,0
p255,7.59267,-1.98511,0
p256,6.74196,-2.45112,0
p257,8.15177,-0.971521,0
p258,5.72504,1.85313,0
p259,9.16314,-2.29781,0
p260,8.32031,0.290075,0
p261,7.15378,3.72572,0
p262,9.16722,-2.29979,0
p263,8.17944,-7.25172,0
p264,7.26099,-0.36384,0
p265,7.81919,1.35419,0
p266,9.15234,0.602795,0
p267,10.5076,3.06349,0
p268,5.83174,-0.573782,0
p269,9.11998,-4.71496,0
p270,5.04429,1.50786,0
p271,7.79176,1.31706,0
p272,6.04088,6.77184,0
p273,9.98612,-3.15906,0
p274,7.69285,-1.1418,0
p275,8.44339,-1.89379,0
p276,8.82283,-0.766134,0
p277,7.84654,-2.71238,0
p278,9.50196,-2.27604,0
p279,7.64406,0.777649,0
p280,7.95629,0.375423,0
p281,6.47467,-1.68923,0
p282,8.02071,-4.79464,0
p283,7.66022,-2.95654,0
p284,10.0189,1.31183,0
p285,6.31294,-0.531089,0
p286,9.70786,-6.13769,0
p287,6.83158,-7.06621,0
p288,8.73212,-4.86762,0
p289,7.59806,-4.35385,0
p290,6.24655,-3.95371,0
p291,6.99362,-5.32711,0
p292,7.87167,-1.91031,0
p293,8.73815,-1.81226,0
p294,7.55024,3.17582,0
p295,6.87458,-3.32461,0
p296,9.63101,0.19171,0
p297,9.81206,-2.26452,0
p298,7.84139,-1.76111,0
p299,8.41698,0.0161595,0
p300,8.89775,-1.9771,0
p301,8.30446,-0.265564,0
p302,7.17401,-3.74304,0
p303,8.4733,-2.40133,0
p304,9.56531,0.191191,0
p305,9.04471,-1.65745,0
p306,9.6138,-0.536364,0
p307,10.6863,3.14595,0
p308,10.164,1.04735,0
p309,6.90653,1.61641,0
p310,8.19611,-3.32524,0
p311,7.48788,-0.89366,0
p312,7.30072,-0.644077,0
p313,8.99308,-2.50514,0
p314,5.51393,-2.99441,0
p315,8.85644,-1.74633,0
p316,7.82819,2.47594,0
p317,9.99096,-1.41874,0
p318,8.52541,-0.284341,0
p319,7.464,-6.67881,0
p320,10.8446,-2.63375,0
p321,8.30825,2.60605,0
p322,8.34668,2.8482,0
p323,8.45801,-2.23475,0
p324,8.46299,3.25267,0
p325,9.37767,-3.18307,0
p326,10.9147,4.31753,0
p327,9.03829,-4.05622,0
p328,7.55933,0.598107,0
p329,7.6429,-1.5797,0
p330,8.57786,2.16751,0
p331,8.68834,-0.137646,0
p332,9.21669,-1.65753,0
p333,9.18142,-6.48471,0
p334,10.7658,-3.27219,0
p335,9.33799,-3.68041,0
p336,9.25388,-0.598261,0
p337,10.9614,-1.19213,0
p338,8.55505,4.4396,0
p339,6.88499,-0.0731292,0
p340,8.69296,-2.86581,0
p341,9.13622,-4.59154,0
p342,11.6736,1.20853,0
p343,7.16634,-4.19144,0
p344,9.59252,-3.70169,0
p345,5.42594,-1.1426,0
p346,8.74912,-0.407762,0
p347,9.77424,-3.04437,0
p348,9.51543,-3.59,0
p349,9.84494,-4.43637,0
p350,7.21211,-0.498822,0
p351,6.18591,-3.94526,0
p352,10.6627,1.94719,0
p353,8.87869,-2.69685,0
p354,7.64167,0.334297,0
p355,7.32963,-0.126335,0
p356,4.36163,-3.83679,0
p357,9.01732,-2.74259,0
p358,8.10476,-1.83541,0
p359,7.81457,2.4583,0
p360,7.00268,-1.89191,0
p361,6.35606,-4.79694,0
p362,6.09985,-4.65878,0
p363,6.19382,-3.18984,0
p364,9.50666,0.266067,0
p365,7.06266,-4.01176,0
p366,7.91153,-2.09279,0
p367,7.88209,-1.68225,0
p368,10.0354,-2.78633,0
p369,6.47432,2.37067,0
p370,6.83782,0.686121,0
p371,8.78565,-5.70677,0
p372,8.2868,2.69691,0
p373,8.18207,0.597941,0
p374,9.75035,0.392918,0
p375,7.58082,-2.22948,0
p376,7.31354,-1.04289,0
p377,9.67637,-2.0346,0
p378,9.46568,-5.33724,0
p379,9.01841,0.392305,0
p380,8.61147,3.37797,0
p381,8.23015,0.115791,0
p382,7.74754,-0.337909,0
p383,7.01534,-1.02877,0
p384,9.54941,-2.42887,0
p385,9.00715,-3.63927,0
p386,6.87766,3.37136,0
p387,8.61913,-0.32587,0
p388,11.2261,-0.520332,0
p389,7.72884,-0.54485,0
p390,6.09117,-0.206448,0
p391,6.52246,-1.8472,0
p392,9.05975,-1.5838,0
p393,9.98662,-5.15523,0
p394,10.0768,-1.21734,0
p395,7.71674,3.79709,0
p396,8.25726,-1.31653,0
p397,7.96101,-1.90801,0
p398,8.43385,1.97165,0
p399,8.26775,-6.29172,0
p400,8.60059,-4.75267,0
p401,8.31568,-2.18958,0
p402,8.53476,2.97269,0
p403,5.48486,0.543627,0
p404,7.85579,-2.62985,0
p405,10.7567,-1.65997,0
p406,7.30844,1.71591,0
p407,10.2807,3.34111,0
p408,6.00952,0.779082,0
p409,7.32343,-1.72677,0
p410,8.1349,-1.14398,0
p411,9.61597,-6.38591,0
p412,7.56849,-0.736458,0
p413,10.7547,-6.38763,0
p414,7.64653,0.987365,0
p415,8.19976,0.834494,0
p416,8.8348,5.12859,0
p417,7.74409,1.60212,0
p418,6.83198,-1.2761,0
p419,5.56684,-4.95138,0
p420,7.34476,-0.590774,0
p421,6.44313,2.382,0
p422,-1.6279,-9.4991,1
p423,-3.33126,-9.32081,1
p424,0.715481,-7.29466,1
p425,-1.52932,-9.23123,1
p426,-2.33708,-10.2321,1
p427,-1.95991,-9.15309,1
p428,-0.717807,-8.75016,1
p429,0.0535042,-8.29094,1
p430,-4.17171,-7.38458,1
p431,-1.22018,-8.12729,1
p432,2.2498,-8.82532,1
p433,-1.08581,-8.74108,1
p434,-7.15286,-8.12764,1
p435,-5.40413,-6.81369,1
p436,-1.54573,-9.26024,1
p437,-2.53255,-9.0516,1
p438,-4.33958,-9.07219,1
p439,-1.06225,-8.33049,1
p440,-1.41021,-10.3718,1
p441,2.02119,-7.09042,1
p442,-3.06599,-8.75796,1
p443,2.16948,-9.63352,1
p444,-2.78689,-7.78198,1
p445,-0.460238,-9.35851,1
p446,-3.30938,-8.18816,1
p447,1.42395,-6.74666,1
p448,-0.0315366,-8.21888,1
p449,-0.8711,-8.42486,1
p450,-3.34839,-8.13635,1
p451,-1.72208,-8.84514,1
p452,-0.565311,-8.16864,1
p453,-2.75921,-9.16343,1
p454,-2.39855,-8.27083,1
p455,-3.77416,-8.37832,1
p456,-0.870924,-8.25419,1
p457,-2.20609,-7.95979,1
p458,-0.861207,-8.75969,1
p459,-3.19526,-8.0676,1
p460,-4.72903,-8.47944,1
p461,-2.50142,-9.61158,1
p462,-1.57871,-8.61384,1
p463,-2.08196,-7.87936,1
p464,-3.615,-9.04501,1
p465,-5.41151,-8.20875,1
p466,-1.31736,-7.99808,1
p467,-4.21253,-6.99418,1
p468,-4.55837,-8.26833,1
p469,-2.71104,-8.14551,1
p470,-7.38306,-8.90546,1
p471,-1.31014,-8.52979,1
p472,-2.22954,-8.38231,1
p473,-2.09866,-7.94323,1
p474,-2.46106,-8.14433,1
p475,-0.622194,-8.11598,1
p476,-2.7779,-7.91361,1
p477,-2.61896,-7.63429,1
p478,-2.9234,-8.38367,1
p479,-1.97118,-10.3381,1
p480,-4.16437,-6.14999,1
p481,-3.29051,-6.59251,1
p482,-6.28716,-9.40896,1
p483,-0.261822,-9.1724,1
p484,0.0136452,-9.7662,1
p485,1.39803,-7.69522,1
p486,-4.31074,-7.883,1
p487,0.205044,-9.05698,1
p488,0.973766,-9.34011,1
p489,-4.8673,-8.44841,1
p490,-1.6058,-8.21875,1
p491,-1.17164,-8.478,1
p492,-4.86123,-8.91695,1
p493,-0.324991,-9.10579,1
p494,-0.933404,-8.76774,1
p495,-1.17335,-7.12968,1
p496,0.0524916,-8.31587,1
p497,2.21089,-7.70329,1
p498,-1.74665,-8.12746,1
p499,-1.88384,-7.98511,1
p500,-2.24171,-8.63253,1
p501,-7.35457,-8.31818,1
p502,-2.36389,-9.16131,1
p503,-1.93266,-8.63241,1
p504,2.78244,-8.36253,1
p505,-1.40433,-9.29051,1
p506,-2.06188,-9.29259,1
p507,0.133719,-9.20182,1
p508,1.77264,-2.43166,2
p509,1.14174,-2.73004,2
p510,1.62984,-3.10915,2
p511,3.03349,-2.45485,2
p512,0.376811,-2.2383,2
p513,1.43279,-2.62375,2
p514,1.31763,-2.89269,2
p515,0.751903,-1.5617,2
p516,0.172882,-2.62339,2
p517,1.34245,-2.85417,2
p518,1.6475,-2.26437,2
p519,0.658072,-2.21627,2
p520,0.990025,-2.55084,2
p521,-0.583317,-2.45816,2
p522,1.02492,-2.09661,2
p523,1.3958,-2.07887,2
p524,1.6066,-2.18164,2
p525,1.45784,-2.41959,2
p526,1.73225,-2.07237,2
p527,1.88908,-2.54786,2
p528,1.96802,-1.44093,2
p529,1.26783,-3.13925,2
p530,2.419,-3.07209,2
p531,1.9146,-1.44326,2
p532,2.31122,-2.47512,2
p533,0.791975,-2.55004,2
p534,1.10852,-1.88345,2
p535,1.5508,-3.04421,2
p536,1.12775,-1.52368,2
p537,1.10128,-2.73158,2
p538,1.6459,-2.76982,2
p539,1.5589,-2.44784,2
p540,0.431647,-1.78456,2
p541,2.38091,-2.19976,2
p542,0.847288,-2.60519,2
p543,2.19088,-2.16581,2
p544,2.77191,-2.29934,2
p545,1.48314,-2.33727,2
p546,1.80547,-2.11578,2
p547,1.19822,-2.35286,2
p548,2.52556,-2.28012,2
p549,0.741921,-2.75752,2
p550,1.56112,-2.02887,2
p551,1.6754,-2.11631,2
p552,1.02447,-1.8809,2
p553,1.50836,-2.61995,2
p554,2.07909,-2.66326,2
p555,0.00639228,-1.33905,2
p556,0.600632,-1.59828,2
p557,1.50335,-1.72655,2
p558,3.51521,-3.46384,2
p559,1.66166,-2.86533,2
p560,1.59568,-2.55093,2
p561,1.27717,-2.18205,2
p562,3.14,-2.52073,2
p563,2.25503,-3.48048,2
p564,2.39737,-2.20416,2
p565,2.35404,-2.71742,2
p566,1.20689,-1.91511,2
p567,1.85674,-2.5235,2
p568,1.5902,-2.70698,2
p569,1.37985,-2.51581,2
p570,0.873527,-2.16457,2
p571,0.423637,-2.60428,2
p572,1.15121,-2.13678,2
p573,-0.0263133,-1.64728,2
p574,2.07477,-2.54141,2
p575,1.52427,-1.00068,2
p576,1.52041,-1.9814,2
p577,1.80394,-2.77412,2
p578,1.27651,-2.3812,2
p579,1.17206,-2.15489,2
p580,1.35454,-2.39341,2
p581,0.88811,-1.4092,2
p582,1.90923,-2.17058,2
p583,1.66456,-2.38687,2
p584,1.61761,-3.28098,2
p585,2.02548,-2.30059,2
p586,1.18783,-2.22015,2
p587,1.9486,-2.40468,2
p588,2.28602,-2.70676,2
p589,1.09998,-2.50505,2
p590,1.95181,-2.27215,2
p591,1.62844,-2.15823,2
p592,1.14377,-2.34806,2
p593,1.31513,-2.14932,2
p594,1.51103,-2.66659,2
p595,0.726808,-0.909845,2
p596,-0.0335039,-2.57627,2
p597,0.709055,-2.13779,2
p598,1.72074,-2.93715,2
p599,2.24538,-3.18483,2
p600,1.88024,-2.30936,2
p601,1.29101,-2.18828,2
p602,0.531613,-2.72059,2
p603,2.04166,-2.33899,2
p604,2.64402,-1.86937,2
p605,0.845183,-2.66246,2
p606,1.39199,-2.28406,2
p607,2.16076,-2.50378,2
p608,1.6234,-1.60517,2
p609,1.57567,-1.49981,2
p610,2.68989,-3.34822,2
p611,1.26946,-2.5985,2
p612,2.94419,-2.90487,2
p613,0.440756,-1.4883,2
p614,2.46528,-2.36811,2
p615,0.815188,-2.18725,2
p616,0.538328,-1.35979,2
p617,0.830873,-2.49938,2
p618,1.48857,-3.48823,2
p619,2.33224,-3.41238,2
p620,2.01267,-1.65501,2
p621,1.5144,-2.28044,2
p622,2.59508,-3.09142,2
p623,1.74415,-2.1686,2
p624,2.31661,-3.13133,2
p625,2.54843,-2.87346,2
p626,1.25785,-2.52493,2
p627,1.11842,-2.31686,2
p628,2.21074,-2.97166,2
p629,0.895779,-1.87751,2
p630,-0.205114,-1.73946,2
p631,1.33101,-1.69371,2
p632,1.60985,-1.23124,2
p633,0.280279,-1.12915,2
p634,1.16215,-2.66692,2
p635,0.24978,-3.11356,2
p636,1.19987,-1.87688,2
p637,1.43501,-2.48814,2
p638,1.77972,-2.01847,2
p639,1.31719,-1.82112,2
p640,2.11706,-2.96156,2
p641,1.47552,-2.7726,2
p642,0.466438,-2.61476,2
p643,2.5983,-3.82074,2
p644,0.933906,-3.12513,2
p645,0.727176,-2.93276,2
p646,1.42528,-2.59484,2
p647,1.60487,-3.07982,2
p648,1.27485,-2.75665,2
p649,0.337178,-2.61126,2
p650,1.94115,-1.47083,2
p651,1.48793,-2.34887,2
p652,1.15665,-2.66125,2
p653,2.14709,-3.35173,2
p654,1.8636,-2.36192,2
p655,3.62757,-3.54535,2
p656,1.14634,-0.424824,2
p657,2.45832,-2.5895,2
p658,2.6771,-2.07815,2
p659,0.144233,-2.28034,2
p660,0.929646,-2.09227,2
p661,1.09193,-1.52152,2
p662,1.82299,-2.5663,2
p663,1.69006,-2.95851,2
p664,1.62861,-2.28855,2
p665,0.351972,-1.49218,2
p666,1.36684,-2.97112,2
p667,0.404989,-2.40649,2
p668,0.81325,-2.05822,2
p669,0.820983,-0.981,2
p670,1.9589,-2.99807,2
p671,0.808834,-2.72075,2
p672,2.00509,-2.00591,2
p673,1.55037,-2.64698,2
p674,0.90716,-2.93327,2
p675,2.84829,-3.0429,2
p676,1.10531,-2.2377,2
p677,0.583768,-2.54882,2
p678,2.28277,-2.63493,2
p679,0.543902,-2.95128,2
p680,1.16686,-2.20022,2
p681,2.28279,-2.28884,2
p682,1.75914,-2.91974,2
p683,1.59862,-3.00399,2
p684,1.23565,-1.39842,2
p685,1.45357,-2.46902,2
p686,2.87545,-1.94594,2
p687,1.15114,-2.96199,2
p688,0.996598,-2.19166,2
p689,1.61604,-2.30327,2
p690,2.21115,-3.47823,2
p691,2.17622,-1.82413,2
p692,0.570539,-1.85207,2
p693,1.0945,-3.2651,2
p694,0.80573,-2.15456,2
p695,1.88228,-2.82705,2
p696,1.41943,-2.40955,2
p697,1.49516,-2.85465,2
p698,1.61187,-2.90282,2
p699,1.60778,-2.6314,2
p700,2.95167,-2.90287,2
p701,1.51229,-2.10956,2
p702,1.20458,-2.56669,2
p703,1.18415,-2.4009,2
p704,2.44473,-2.9036,2
p705,2.21016,-2.37535,2
p706,0.831735,-2.65024,2
p707,1.78827,-2.06755,2
p708,2.19964,-2.16993,2
p709,1.30159,-1.2803,2
p710,1.37002,-2.51256,2
p711,2.71801,-2.91054,2
p712,1.45744,-1.94154,2
p713,0.539481,-2.35744,2
p714,0.956062,-1.98366,2
p715,2.1147,-1.88288,2
p716,2.25356,-2.00256,2
p717,0.512671,-1.45896,2
p718,2.21547,-3.08722,2
p719,1.77215,-2.10539,2
p720,1.35483,-2.57757,2
p721,2.28644,-2.66541,2
p722,0.983868,-2.47487,2
p723,0.616498,-2.28118,2
p724,2.6982,-3.02867,2
p725,0.727801,-3.01337,2
p726,2.17294,-3.31027,2
p727,0.428432,-3.03518,2
p728,1.09284,-3.12663,2
p729,1.06296,-3.12271,2
p730,1.21159,-2.2892,2
p731,1.44387,-2.78391,2
p732,1.46517,-3.28624,2
p733,1.65428,-3.67964,2
p734,0.763122,-2.79978,2
p735,1.2398,-1.69461,2
p736,2.76682,-3.42348,2
p737,1.08123,-3.19957,2
p738,1.52963,-2.09815,2
p739,0.917748,-2.21518,2
p740,1.4115,-2.8784,2
p741,1.64696,-1.83646,2
p742,1.10266,-2.68404,2
p743,2.1362,-3.1414,2
p744,1.76364,-2.59135,2
p745,0.665054,-2.3584,2
p746,2.00797,-1.62803,2
p747,2.38289,-3.07396,2
p748,1.68777,-3.09065,2
p749,0.466602,-2.24265,2
p750,0.685053,-2.77839,2
p751,2.19481,-3.8054,2
p752,2.13859,-1.78115,2
p753,0.612476,-3.05779,2
p754,1.26714,-3.31575,2
p755,1.09859,-1.5926,2
p756,1.61973,-2.5731,2
p757,0.598886,-2.46325,2
p758,0.721932,-2.6978,2
p759,1.3847,-1.77017,2
p760,0.733697,-1.96656,2
p761,1.03743,-1.57515,2
p762,1.76787,-2.13999,2
p763,0.533205,-2.04337,2
p764,1.27891,-2.82007,2
p765,1.07812,-2.03144,2
p766,1.7886,-3.74324,2
p767,0.241627,-2.72437,2
p768,0.730911,-2.82618,2
p769,0.0182375,-2.29248,2
p770,1.88524,-2.98892,2
p771,2.60746,-2.52804,2
p772,1.86796,-2.96447,2
p773,1.44833,-3.30456,2
p774,1.91393,-2.13566,2
p775,1.18522,-2.59158,2
p776,2.03699,-2.51207,2
p777,1.45083,-2.00239,2
p778,0.842853,-1.04275,2
p779,1.88153,-3.17107,2
p780,1.97001,-3.33694,2
p781,2.55593,-2.85753,2
p782,1.11262,-2.20715,2
p783,2.91257,-1.51578,2
p784,1.45434,-3.27428,2
p785,2.67445,-2.66624,2
p786,1.67476,-2.0121,2
p787,0.724803,-2.13416,2
p788,2.03252,-3.34354,2
p789,0.666637,-3.04293,2
p790,0.89545,-2.06445,2
p791,0.939947,-2.54951,2
p792,0.935234,-2.23741,2
p793,1.52411,-1.90487,2
p794,1.53353,-2.42473,2
p795,0.12822,-2.6234,2
p796,1.77389,-2.46838,2
p797,0.826088,-2.03768,2
p798,1.47658,-2.47384,2
p799,3.06613,-3.40332,2
p800,0.971365,-2.08513,2
p801,2.21713,-1.8549,2
p802,-13.5318,6.37833,3
p803,-11.0555,2.90378,3
p804,-3.80796,3.72751,3
p805,-6.23629,5.29508,3
p806,-15.084,5.19574,3
p807,-4.51065,3.82566,3
p808,-19.9513,4.06984,3
p809,-2.8044,2.8761,3
p810,-13.2589,4.40509,3
p811,-11.5181,4.36585,3
p812,-9.85899,5.56925,3
p813,-10.7958,3.05957,3
p814,-19.5579,3.83885,3
p815,-11.1509,4.25806,3
p816,-5.98952,3.23207,3
p817,-14.2163,3.83789,3
p818,-6.49925,3.39987,3
p819,-0.75881,5.27367,3
p820,-11.4548,4.64217,3
p821,-9.23026,5.88801,3
p822,-15.1824,3.39505,3
p823,-10.235,4.29091,3
p824,-4.25222,3.5346,3
p825,-3.45078,4.53012,3
p826,-9.57437,5.77969,3
p827,-5.9636,3.67115,3
p828,-3.64773,6.2509,3
p829,0.185271,4.40726,3
p830,-13.8611,4.74968,3
p831,-9.66087,4.20187,3
p832,-18.8363,5.43552,3
p833,-10.6961,2.25277,3
p834,-13.8096,2.47418,3
p835,-15.2687,4.30488,3
p836,-9.63216,3.40978,3
p837,-6.3834,5.82125,3
p838,-4.56679,6.71054,3
p839,-8.11955,4.99155,3
p840,-10.4292,5.51328,3
p841,-3.60597,4.22049,3
p842,-8.11853,4.52904,3
p843,-2.20229,4.12223,3
p844,-8.30549,5.06214,3
p845,-11.2718,3.87489,3
p846,-0.419459,3.1626,3
p847,-7.32285,5.21627,3
p848,-12.2149,6.14093,3
p849,-12.5029,4.26209,3
p850,-3.74018,4.89175,3
p851,-3.0901,3.64022,3
p852,-9.50254,4.0705,3
p853,-4.65152,5.39878,3
p854,-11.8923,7.05415,3
p855,-11.8033,6.37915,3
p856,-8.57279,4.80497,3
p857,-15.7176,4.1029,3
p858,-2.44809,2.90384,3
p859,-10.7203,4.62694,3
p860,-1.23786,6.78956,3
p861,-7.3279,4.97756,3
p862,-1.96973,4.60647,3
p863,-7.83976,4.00496,3
